isin,ticker,yahoo_symbol,status
IE000MO2MB07,WTRE,WTRE.L,isin_search
IE00BN2BCY94,XDRE,XDRE.DE,isin_search
IE000X9TLGN8,WTER,WTER.DE,suffix
GB00BLD4ZL17,BITC,BITC.SW,isin_search
GB00BJYDH287,WBIT,BTCW.SW,isin_search
XS2940466316,IB1T,BTCN.AS,isin_search
DE000A27Z304,BTCE,BTCE.DE,suffix
CH0454664001,2BTC,ABTC.SW,isin_search
CH1114873776,ASOL,ASOL.DE,suffix
DE000A28M8D0,VBTC,VBTC.DE,suffix
CH1199067674,21BC,21BC.DE,suffix
CH0454664043,21XP,AXRP.SW,isin_search
GB00BLD4ZM24,CETH,CETH.AS,suffix
XS2376095068,BTIC,BTIC.SW,isin_search
XS2434891219,FBTC,FBTC.L,suffix
CH0454664027,ETHA,AETH.SW,isin_search
GB00BNRRFY34,SLNC,SLNC.PA,isin_search
DE000A3G90G9,ET32,ET32.L,suffix
GB00BJYDH394,WETH,WETH.PA,suffix
GB00BLD4ZN31,XRRL,,no_data
DE000A3GYNB0,GXRP,GXRP.DE,suffix
CH0445689208,21XH,21XH.DE,suffix
DE000A3GPSP7,VETH,VETH.DE,suffix
DE000A4AER62,BTC1,BTC2.DE,isin_search
CH1184151731,HDX1,HDX1.DE,suffix
SE0021486156,VRTX,VRTX.DE,suffix
CH1209763130,ETHC,ETHC.L,suffix
DE000A3GMKD7,ZETH,ZETH.SW,isin_search
GB00BRXHQ425,WXRP,WXRP.PA,isin_search
GB00BN7K9C82,WXLM,,no_data
SE0020845709,-,,no_data
CH1315732250,XXBT,XXBT.DE,isin_search
DE000A3GSUD3,VS0L,VS0L.DE,isin_search
DE000A3GWEU3,VT0P,,no_data
DE000A4A5GV2,NEAR,NEAR.DE,isin_search
GB00BNGJ9G01,DSOL,,no_data
GB00BN6NHH92,LSTE,LSTE.DE,suffix
DE000NXTA018,NXTB,NXTB.DE,suffix
CH1146882308,BOLD,BOLD.DE,suffix
CH1471826029,21HY,21HY.DE,suffix
CH1135202179,21HX,21HX.DE,suffix
DE000A3GSUE1,VTRX,VTRX.DE,isin_search
DE000A4A5Z72,VESU,,no_data
SE0020541639,VRTE,,no_data
CH0558875933,SETB,,no_data
CH0496484640,21XA,ABBA.SW,isin_search
GB00BVBJQ593,LIQD,LIQD.SW,isin_search
SE0021309754,VRTS,,no_data
CH1102728750,ADAA,AADA.SW,isin_search
SE0027598038,VRTB,,no_data
CH1385084384,2SCS,2SCS.DE,suffix
GB00BMTP1519,ALTC,ALTC.PA,suffix
DE000A3G3ZL3,DA20,DA21.DE,isin_search
CH1315732268,XETH,XETU.DE,isin_search
GB00BMY36D37,CFTN,CFTN.DE,suffix
DE000NXTA026,NXTE,NXTE.DE,suffix
CH1135202161,H21V,H21V.DE,suffix
CH1100083471,21XL,21XL.DE,suffix
CH0475986318,ZZUC,,no_data
CH1109575535,XLME,XLME.DE,suffix
CH1297762812,2TON,2TON.DE,suffix
DE000A3GK2N1,XBTI,XBTI.DE,suffix
DE000A4A59D2,BSOL,BSOL.DE,suffix
DE000A3GVKZ1,ESOL,ESOM.DE,isin_search
CH0496454155,21XJ,ABNB.SW,isin_search
GB00BMTP1626,WBLC,,no_data
GB00BNRRF659,CSDA,ADAS.SW,isin_search
GB00BMWB4910,CCHA,,no_data
CH1431521033,DOGE,DOGE.DE,suffix
CH1135202088,V21A,V21A.DE,suffix
CH0568452707,SETS,,no_data
SE0023260716,VRTA,,no_data
CH1396389921,21ON,ONDO.AS,isin_search
CH1130675676,USLA,,no_data
JE00BPRDNL86,CTEN,CTEN.PA,isin_search
DE000A3G3ZD0,SLCT,,no_data
GB00BNRRF105,RAND,RAND.DE,suffix
CH0593331561,ADOT,ADOT.SW,isin_search
CH1135202120,21XV,21XV.DE,suffix
GB00BMTP1733,WMEG,,no_data
DE000A3GV1T7,VAVA,VAVA.DE,suffix
SE0021149259,VRTL,,no_data
GB00BLD4ZP54,CLTC,LITE.SW,isin_search
GB00BN474G19,WCRP,WCRP.SW,suffix
SE0024738389,VRTC,,no_data
GB00BMWB4803,XTZS,,no_data
DE000A4AKW34,BTCG,,no_data
CH1468906669,FLEX,FLEX.DE,isin_search
CH0587418630,SETE,SETH.SW,isin_search
CH1218734544,HDXM,HDXM.DE,suffix
DE000A3GXNV0,VLNK,VLNK.DE,suffix
DE000A3GN5J9,ELTC,ELTC.DE,suffix
CH1135202096,2UNI,2UNI.DE,suffix
CH1162108893,21NR,21NR.DE,suffix
GB00BLBDZV05,BT0Y,,no_data
DE000A4APRP0,CELB,CELB.DE,suffix
CH1146882316,ALC0,ALC0.DE,suffix
DE000A4AKZB4,VCEL,,no_data
GB00BNRRFW10,CDOT,CDOT.SW,suffix
CH1210548892,2SKE,,no_data
GB00BNRRG624,CIWP,,no_data
GB00BNRRB013,CPYG,,no_data
DE000A4AJWU3,APTB,APTB.DE,suffix
CH1129538448,POLY,POLY.SW,isin_search
GB00BS2BDN04,1VIC,1VIC.SW,isin_search
DE000A3GTML1,IETH,IETH.DE,suffix
DE000A4ARTJ5,BHYP,BHYP.DE,isin_search
GB00BNGJ9J32,WADA,,no_data
GB00BNRRF980,COMS,COMS.DE,suffix
DE000A3GXNT4,VSMA,VSMA.DE,isin_search
JE00BPRDNM93,CSSC,,no_data
XS3332092090,BTNA,BTCA.PA,isin_search
SE0026821282,VRTN,,recheck
GB00BLBDZW12,ET0Y,,no_data
SE0024417356,VXLM,,no_data
DE000A3GWNE8,VGND,VGND.DE,suffix
DE000A3GSUC5,VDOT,VDOT.DE,isin_search
DE000A3GVKY4,RDAN,RDAN.DE,suffix
SE0028425314,VRTH,,no_data
CH0491507486,AXTZ,AXTZ.SW,isin_search
CH1521714696,21JS,21JS.DE,suffix
GB00BVLNRK36,CBNB,CBNB.DE,suffix
DE000A3G9SE0,BMAC,,no_data
DE000A4AT2X6,VHRL,VHRL.DE,isin_search
DE000A3GV1U5,VP0L,,no_data
DE000NXTA034,NXTX,NXTX.DE,isin_search
CH1396389939,PYTH,PYTH.DE,suffix
GB00BNGJ9H18,XDOT,,no_data
SE0025159833,VRTU,,no_data
CH1263519394,CFMM,,no_data
GB00BQ991Q22,1VBT,,no_data
GB00BRBV3124,1VBS,1VBS.L,suffix
SE0027598202,VBNB,,no_data
GB00BVBM1L91,CSTC,,no_data
GB00BPDX1969,BCIX,,no_data
CH1327686056,CSLE,,no_data
GB00BRBMZ190,1VET,1VET.L,suffix
GB00BM9JYJ86,LI0X,,no_data
DE000A4APQX6,AVNB,,no_data
CH1113516871,SETD,,no_data
GB00BM9JYK91,UNIX,,no_data
GB00BM9JYH62,AVMX,,no_data
LU0203243844,GSCID,,no_data
IE00BKT09255,3BUL,3BUL.MI,fdb
IE00B873CW36,3ITS,3ITS.MI,fdb
IE00BKT09032,3TYL,3TYL.MI,fdb
IE00BYNXNS22,5BTS,5BTS.MI,fdb
US46144X6105,AAA,AAA,fdb
LU1829219986,LYS6,,no_data
US38150K1034,AAAU,AAAU,fdb
US00768Y2063,AADR,AADR,fdb
US4642881829,AAXJ,AAXJ,fdb
US02072L2842,ABCS,ABCS,fdb
US90470L5681,ABEQ,ABEQ,fdb
IE00BYVDRC61,ACEUKD,ACEUKD.SW,fdb
US00162Q4608,ACES,ACES,fdb
US26922A2226,ACIO,ACIO,fdb
US02507A7054,ACSG,ACSG,fdb
US8863647108,ACSI,ACSI,fdb
US90214Q7170,ACTV,,no_data
US26923N1081,ACVF,ACVF,fdb
US4642882579,ACWI,ACWI,fdb
IE00BYM11H29,ACWIA,ACWIA.MI,fdb
IE00BYM11J43,ACWIE,ACWIE.MI,fdb
IE00BJXFZ989,ACWUKD,ACWUKD.SW,fdb
US4642865251,ACWV,ACWV,fdb
US4642882405,ACWX,ACWX,fdb
US90214Q7253,ADFI,ADFI,fdb
US4020318436,ADIV,ADIV,fdb
US26922A7845,ADME,ADME,fdb
US90214Q7337,AESR,AESR,fdb
GRF000153004,AETF,AETF.AT,fdb
LU1681043326,AEXK,,no_data
US90214Q7667,AFIF,AFIF,fdb
LU1681040066,AFIN,,no_data
US92189F8665,AFK,AFK,fdb
US33740F8216,AFLG,AFLG,fdb
LU1900067270,LSAF,,no_data
US33740F7978,AFSM,AFSM,fdb
US69374H6264,AFTY,AFTY,fdb
US4642872265,AGG,AGG,fdb
US97717X5115,AGGY,AGGY,fdb
US37954Y7720,AGNG,AGNG,fdb
US74347W3530,AGQ,AGQ,fdb
US4642881662,AGZ,AGZ,fdb
US97717W3806,AGZD,AGZD,fdb
US4642884302,AIA,AIA,fdb
US0321085658,AIEQ,AIEQ,fdb
GB00B15KYK92,AIGL,AIGL.L,fdb
US37954Y6326,AIQ,AIQ,fdb
US33738R7044,AIRR,AIRR,fdb
LU1409136006,ALQD,,no_data
US69374H7171,ALTL,ALTL,fdb
US37954Y8066,ALTY,ALTY,fdb
FR0013284304,SMRN,,no_data
US00162Q4525,AMLP,AMLP,fdb
US90269A3510,AMNA,AMNA,fdb
US30151E7803,AMOM,AMOM,fdb
US90274D3742,AMUB,AMUB,fdb
US26923G7723,AMZA,AMZA,fdb
US74347G7960,ANEW,ANEW,fdb
US92189F4375,ANGL,ANGL,fdb
US4642898591,AOA,AOA,fdb
US4642898831,AOK,AOK,fdb
US4642898757,AOM,AOM,fdb
US4642898674,AOR,AOR,fdb
US2103228555,APRZ,APRZ,fdb
US37954Y1863,AQWA,AQWA,fdb
US02210T1088,ARB,ARB,fdb
US0427657194,ARCM,ARCM,fdb
US37950E2596,ARGT,ARGT,fdb
US00214Q7088,ARKF,ARKF,fdb
US00214Q3020,ARKG,ARKG,fdb
US00214Q1040,ARKK,ARKK,fdb
US00214Q2030,ARKQ,ARKQ,fdb
US00214Q4010,ARKW,ARKW,fdb
US00214Q8078,ARKX,ARKX,fdb
US37950E6480,ASEA,ASEA,fdb
US33939L7385,ASET,,no_data
US2330518794,ASHR,ASHR,fdb
US2330517549,ASHS,ASHS,fdb
US2330515238,ASHX,,no_data
IE00BFZPF322,XAT1,XAT1.DE,fdb
LU1525419294,UIFL,UIFL.PA,fdb
IE00BD4TY451,AUAD,AUAD.L,fdb
JE00B68GRJ90,CHGB,,no_data
IE00BX7RS555,AUGA,AUGA.L,fdb
US2103228142,AUGZ,AUGZ,fdb
US37954Y5740,AUSF,AUSF,fdb
LU1834983394,DFOA,,no_data
US0250727031,AVDE,AVDE,fdb
US0250728021,AVDV,AVDV,fdb
US0250726041,AVEM,AVEM,fdb
US0250725621,AVIG,AVIG,fdb
US0250726959,AVMU,AVMU,fdb
US0250726876,AVSF,AVSF,fdb
IE00BDR55703,AW1R,AW1R.DE,fdb
FR0011882364,AWAT,AWAT.PA,fdb
US0321085401,AWAY,AWAY,fdb
IE00BDQZN113,AWESGE,AWESGE.SW,fdb
IE00BDQZN550,AWESGG,AWESGG.SW,fdb
US46138G8050,BAB,BAB,fdb
IE00BQT3VN15,CEM2,,no_data
US45782C8881,BAPR,BAPR,fdb
US0321088058,BATT,BATT,fdb
US45782C6984,BAUG,BAUG,fdb
US46641Q2333,BBAX,BBAX,fdb
US26923G3011,BBC,BBC,fdb
US46641Q2259,BBCA,BBCA,fdb
US46641Q1913,BBEU,BBEU,fdb
US92189F7261,BBH,BBH,fdb
US46641Q3737,BBIN,BBIN,fdb
US46641Q2176,BBJP,BBJP,fdb
US46641Q3406,BBMC,BBMC,fdb
US26923G2021,BBP,BBP,fdb
US46641Q7381,BBRE,BBRE,fdb
US46641Q2903,BBSC,BBSC,fdb
IE00BK6Q9938,BBTP,BBTP.L,fdb
US46641Q3992,BBUS,BBUS,fdb
US0032612030,BCD,BCD,fdb
US0032611040,BCI,BCI,fdb
US90269A2603,BDCX,BDCX,fdb
US45782C5572,BDEC,BDEC,fdb
US03210A1079,BDRY,BDRY,fdb
US00768Y3962,BEDZ,BEDZ,fdb
FR0000021842,BEL,BEL.BR,fdb
FR0010446146,BERMIB,BERMIB.MI,fdb
US53656F7895,BETZ,BETZ,fdb
US45782C4336,BFEB,BFEB,fdb
US37954Y7985,BFIT,,no_data
US00162Q7262,BFOR,BFOR,fdb
US33733E8497,BGLD,BGLD,fdb
US46435U4408,BGRN,BGRN,fdb
US74347R2141,BIB,BIB,fdb
US66538H5349,BIBL,BIBL,fdb
US78468R6633,BIL,BIL,fdb
US78468R5239,BILS,BILS,fdb
LU2037750168,BINFU,,no_data
US74347G8380,BIS,BIS,fdb
US09175C1036,BITQ,BITQ,fdb
US9219378190,BIV,BIV,fdb
US92189F4110,BIZD,BIZD,fdb
US45782C4096,BJAN,BJAN,fdb
US45782C7891,BJUL,BJUL,fdb
US45782C7552,BJUN,BJUN,fdb
US09661T6029,BKAG,BKAG,fdb
US09661T5039,BKEM,BKEM,fdb
US4642866572,BKF,BKF,fdb
US09661T8009,BKHY,BKHY,fdb
US09661T4040,BKIE,BKIE,fdb
US09661T1079,BKLC,BKLC,fdb
US46138G5080,BKLN,BKLN,fdb
US09661T2069,BKMC,BKMC,fdb
US09661T3059,BKSE,BKSE,fdb
US8296582021,BLCN,BLCN,fdb
US1320618135,BLDG,BLDG,fdb
US66538H6586,BLES,BLES,fdb
US0321086078,BLOK,BLOK,fdb
IE00BJXRZ273,BLUM,,no_data
US9219377937,BLV,BLV,fdb
US45782C3916,BMAR,BMAR,fdb
US45782C3262,BMAY,BMAY,fdb
US09290C4006,BMED,BMED,fdb
US9219378356,BND,BND,fdb
US33939L6700,BNDC,BNDC,fdb
US92206C5655,BNDW,BNDW,fdb
US92203J4076,BNDX,BNDX,fdb
US0636793368,BNKD,BNKD,fdb
US0636794358,BNKU,BNKU,fdb
LU1829221966,BNKU,,no_data
US91167Q1004,BNO,BNO,fdb
US45782C5812,BNOV,BNOV,fdb
US45782C7719,BOCT,BOCT,fdb
US74347Y7489,BOIL,BOIL,fdb
US72201R7750,BOND,BOND,fdb
US37954Y7159,BOTZ,BOTZ,fdb
US14016P1075,BOUT,BOUT,fdb
US92189F8251,BRF,BRF,fdb
LU1437024992,BRZ,,no_data
US25460G7088,BRZU,BRZU,fdb
US46138J8412,BSCO,BSCO,fdb
US46138J8255,BSCP,,no_data
US46138J7919,BSCQ,BSCQ,fdb
US46138J7836,BSCR,BSCR,fdb
US46138J6432,BSCS,BSCS,fdb
US46138J5772,BSCT,BSCT,fdb
US46138J4601,BSCU,BSCU,fdb
US45782C6646,BSEP,BSEP,fdb
US46138J8339,BSJO,BSJO,fdb
US46138J8172,BSJP,,no_data
US46138J6358,BSJQ,BSJQ,fdb
US46138J5855,BSJR,BSJR,fdb
US46138J4528,BSJS,BSJS,fdb
US46138J5368,BSMO,BSMO,fdb
US46138J5285,BSMP,,no_data
US46138J5103,BSMQ,BSMQ,fdb
US46138J4940,BSMR,BSMR,fdb
US46138J4866,BSMS,BSMS,fdb
US46138J4783,BSMT,BSMT,fdb
US46138J4452,BSMU,BSMU,fdb
US9219378273,BSV,BSV,fdb
FR0010424135,LSK7,LSK7.DE,fdb
US00110G4082,BTAL,BTAL,fdb
US3899302075,BTC,BTC,fdb
US74255Y4098,BTEC,BTEC,fdb
US09290C3016,BTEK,BTEK,fdb
LU1523098561,BTP1S,,no_data
FR0011023639,BTPL,,no_data
FR0011023621,BTPS,BTPS.PA,fdb
US33740U7037,BUFD,BUFD,fdb
US45783Y8140,BUFF,BUFF,fdb
US33740F7556,BUFR,BUFR,fdb
US37954Y3844,BUG,BUG,fdb
US69374H6678,BUL,BUL,fdb
FR0011023654,LYMI,,no_data
FR0010869578,LYQK,LYQK.DE,fdb
LU1571051751,BUOY,,no_data
US35473P5382,BUYZ,BUYZ,fdb
US92189H8390,BUZZ,BUZZ,fdb
US78464A5166,BWX,BWX,fdb
US78464A3344,BWZ,BWZ,fdb
FR0010411884,BX4,BX4.PA,fdb
FR0010424143,LSK8,LSK8.DE,fdb
US46434V7872,BYLD,BYLD,fdb
US74350P6189,BZQ,BZQ,fdb
LU0378438732,C001,C001.DE,fdb
LU0603933895,C003,C003.DE,fdb
LU0603942888,C005,C005.DE,fdb
LU0650624025,C006,C006.DE,fdb
LU1033693638,C007,C007.F,fdb
LU0947415054,C024,C024.F,fdb
LU0603946798,C029,,no_data
LU0392496427,C030,C030.DE,fdb
LU0392496690,CBATX,,no_data
LU1104574725,CBITA,,no_data
LU1104577314,CS17,,no_data
LU0378434236,C051,C051.DE,fdb
LU0392496856,CBSX5S,,no_data
LU0392496930,CBSX5L,,no_data
LU0378434582,C060,,no_data
LU2082995734,C071,,no_data
FR0010754143,C10,,no_data
LU0675401409,C128,,no_data
FR0010754135,C13,,no_data
FR0010754168,C33,,no_data
FR0010754176,C53,,no_data
FR0010754184,C73,,no_data
LU1681041387,CAB3,,no_data
US5246821012,CACG,,no_data
FR0011041334,CACM,CACM.PA,fdb
US69374H8575,CALF,CALF,fdb
LU0496786731,LYPT,,no_data
US25861R2040,CAPE,CAPE,fdb
LU1446552652,CAPH,CAPH.SW,fdb
US33734X3098,CARZ,CARZ,fdb
IE00BHBFDF83,CASH,,no_data
US37954Y8892,CATH,CATH,fdb
DE000ETF9504,E950,,no_data
DE000ETF9058,E905,,no_data
LU1275255369,CB25DS,,no_data
FR0010688176,CB5,CB5.L,fdb
LU0530124006,CBBFDS,,no_data
LU0530118024,CBBFL,,no_data
LU0419741177,CBCOMM,,no_data
IE00BG5J1M21,CBSX,,no_data
LU0392496260,CBEUMC,,no_data
LU0488317701,CD91,CD91.DE,fdb
US2103228068,CBLS,CBLS,fdb
LU0392494992,CBMNA,,no_data
LU0392495023,CBMP,,no_data
LU0392494562,X010,,no_data
LU0378453376,CBNKY,,no_data
US92189F3799,CBON,CBON,fdb
US2103228894,CBSE,CBSE,fdb
LU0860821874,CBSMIT,,no_data
IE00BJJPVP04,CBUG,CBUG.DE,suffix
LU1048315326,UEF8,UEF8.DE,suffix
LU0392495700,X020,,no_data
LU0392496005,CBUSAS,,no_data
US53656F8471,CCOR,CCOR,fdb
IE00BYT5CW92,UIQ1,UIQ1.DE,fdb
US92647N8240,CDC,CDC,fdb
US92647N8653,CDL,CDL,fdb
LU1681043755,CE9G,,no_data
IE00B5V87390,CEBB,,no_data
US37954Y3687,CEFA,CEFA,fdb
US90269A2868,CEFD,CEFD,fdb
US30151E8066,CEFS,CEFS,fdb
US4642862514,CEMB,CEMB,fdb
IE00BG0J9Y53,CEUG,CEUG.L,fdb
US97717W1339,CEW,CEW,fdb
US92647N7663,CFA,CFA,fdb
US00509W1053,CFCV,CFCV,fdb
US92647N7820,CFO,CFO,fdb
US46138E2634,CGW,CGW,fdb
FR0010688192,CH5,CH5.L,fdb
US25490K8696,CHAU,CHAU,fdb
US37954Y2515,CHB,,no_data
CH0226976816,CHCORP,CHCORP.SW,fdb
CH0237935637,CHDVD,CHDVD.SW,fdb
JE00B3W0MY68,PUS3,,no_data
US02072L1513,CHGX,CHGX,fdb
US37950E8049,CHIC,,no_data
US37950E5078,CHIE,,no_data
US37950E7058,CHII,,no_data
US37950E2422,CHIM,,no_data
LU1440654330,ICW5,,no_data
US37950E4089,CHIQ,CHIQ,fdb
US37950E6068,CHIX,,no_data
CH0237935652,CHSPI,CHSPI.SW,fdb
CH0368190739,CHSRI,CHSRI.SW,fdb
US33734X8469,CIBR,CIBR,fdb
US92647N8810,CID,CID,fdb
US92647N8406,CIL,,no_data
US92647N8166,CIZ,CIZ,fdb
FR0010755611,CL2,CL2.PA,fdb
US25460G6254,CLDL,CLDL,fdb
LU2056738490,CLEU,,no_data
US74347B3758,CLIX,CLIX,fdb
US37954Y4420,CLOU,CLOU,fdb
LU2056739464,CLWD,,no_data
US46429B3666,CMBS,CMBS,fdb
US46431W5985,CMDY,CMDY,fdb
LU0392496344,CMEUSC,,no_data
US4642883569,CMF,CMF,fdb
US2330517622,CN,,no_data
US0321084826,CNBS,CNBS,fdb
US26922A8264,CNCR,CNCR,fdb
US78468R6559,CNRG,CNRG,fdb
US46434V5140,CNYA,CNYA,fdb
LU0533032008,LYPA,,no_data
GB00B15KXP72,COFF,COFF.L,fdb
US25460E3071,COM,COM,fdb
US38747R1086,COMB,COMB,fdb
US46431W8534,COMT,COMT,fdb
US37954Y8306,COPX,COPX,fdb
US88166A1025,CORN,CORN,fdb
GB00B15KXS04,CORN,CORN.L,fdb
US72201R8170,CORP,CORP,fdb
IE00BKFB6L02,UEQC,UEQC.DE,fdb
LU0533032263,LYPB,STAW.MI,isin_search
LU1407891602,COUK,,no_data
US0321086987,COWS,COWS,fdb
US69374H8815,COWZ,COWZ,fdb
US9117181043,CPER,CPER,fdb
US46138E8003,CQQQ,CQQQ,fdb
US92189F5851,CRAK,CRAK,fdb
US46434V4648,CRBN,CRBN,fdb
LU0876440578,OSXC,,no_data
LU0444605215,CS14,,no_data
US92647N8323,CSA,CSA,fdb
US92647N8737,CSB,CSB,fdb
CH0016999861,CSBGC0,CSBGC0.SW,fdb
CH0102530786,CSBGC3,CSBGC3.SW,fdb
CH0016999846,CSBGC7,CSBGC7.SW,fdb
US46137V1594,CSD,CSD,fdb
US92647N7747,CSF,CSF,fdb
US74347R2489,CSM,CSM,fdb
US45409B3969,CSML,,no_data
CH0031768937,CSSLI,CSSLI.SW,fdb
CH0008899764,CSSMI,CSSMI.SW,fdb
CH0019852802,CSSMIM,CSSMIM.SW,fdb
LU1834983808,LCST,,no_data
IE00BJBYDR19,CSY1,CSY1.DE,fdb
IE00BJBYDP94,CSY2,CSY2.DE,fdb
IE00BJBYDQ02,CSY5,CSY5.DE,fdb
IE00BKKFT292,CSY7,CSY7.DE,fdb
IE00BMDX0L03,CSY8,CSY8.DE,fdb
IE00BMDX0K95,CSYZ,CSYZ.DE,fdb
US37960A2226,CTEC,CTEC,fdb
FR0010655761,CUK,,no_data
US25459Y8764,CURE,CURE,fdb
US46138E5454,CUT,CUT,fdb
US12811T3086,CVRT,CVRT,fdb
US46137Y5006,CVY,CVY,fdb
US78464A3591,CWB,CWB,fdb
US25460G1875,CWEB,CWEB,fdb
LU1681045883,WDFI,,no_data
US78463X8487,CWI,CWI,fdb
US00768Y5603,CWS,CWS,fdb
US97717X7194,CXSE,CXSE,fdb
US46137Y4017,CZA,CZA,fdb
US78467X1090,DIA,DIA.L,suffix
IE00B3Z66S39,D3V3,,no_data
US33738R7127,DALI,DALI,fdb
US90213U1152,DALT,,no_data
US92189H8218,DAPP,DAPP,fdb
US33740F8547,DAUG,DAUG,fdb
US37954Y4917,DAX,DAX,fdb
FR0010869495,LYQL,LYQL.DE,fdb
LU0252634307,LYY8,LYY8.DE,fdb
LU0292106241,DXSN,DXSN.DE,fdb
US46140H1068,DBA,DBA,fdb
US2330518208,DBAW,DBAW,fdb
US46140H7008,DBB,DBB,fdb
US46138B1035,DBC,DBC,fdb
US46140H3049,DBE,DBE,fdb
US2330512003,DBEF,DBEF,fdb
US53700T8356,DBEH,DBEH,fdb
US2330511013,DBEM,DBEM,fdb
US2330518539,DBEU,DBEU,fdb
US2330516970,DBEZ,DBEZ,fdb
US2330514082,DBGR,,no_data
US2330515071,DBJP,DBJP,fdb
US53700T8273,DBMF,DBMF,fdb
US46140H4039,DBO,DBO,fdb
US46140H5028,DBP,DBP,fdb
LU0411075020,DBPD,DBPD.DE,fdb
LU0411075376,DBPE,DBPE.DE,fdb
LU0411078552,DBPG,DBPG.DE,fdb
LU0411078636,DBPK,DBPK.DE,fdb
LU0290359032,DBXM,,no_data
LU0322252502,DBXV,,no_data
FR001400U5Q4,DCAM,DCAM.PA,fdb
US33738R6962,DDIV,DDIV,fdb
US97717X2716,DDLS,DDLS,fdb
US74347R3057,DDM,DDM,fdb
US97717X2633,DDWM,DDWM,fdb
US2103227649,DECZ,DECZ,fdb
US33740U1097,DEED,DEED,fdb
US2330515154,DEEF,DEEF,fdb
US26922A7019,DEEP,DEEP,fdb
IE00B4QNHH68,DEL2,DEL2.DE,fdb
US97717W3152,DEM,DEM,fdb
US00774Q3469,DEMZ,DEMZ,fdb
US97717W6049,DES,DES,fdb
IE00B4QNHZ41,DES2,DES2.DE,fdb
US2330514819,DEUS,DEUS,fdb
US97717W8771,DEW,DEW,fdb
US25434V3024,DFAE,DFAE,fdb
US25434V2034,DFAI,DFAI,fdb
US25434V1044,DFAU,DFAU,fdb
US97717W8698,DFE,DFE,fdb
US33740F7713,DFEB,DFEB,fdb
US25460E6611,DFEN,DFEN,fdb
US97717W8367,DFJ,DFJ,fdb
US23908L1089,DFNL,DFNL,fdb
US97717W3236,DGRE,DGRE,fdb
US46434V6213,DGRO,DGRO,fdb
US97717X6519,DGRS,DGRS,fdb
US97717X6691,DGRW,DGRW,fdb
US97717W2816,DGS,DGS,fdb
US78464A7063,DGT,DGT,fdb
US97717W2089,DHS,DHS,fdb
US19761L5084,DIAL,DIAL,fdb
US74347G7051,DIG,DIG,fdb
US97717W7781,DIM,DIM,fdb
US23908L4059,DINT,DINT,fdb
US46435U8615,DIVB,DIVB,fdb
US0321084099,DIVO,DIVO,fdb
US4020318352,DIVS,DIVS,fdb
US2103227318,DIVZ,DIVZ,fdb
US90269A4500,DJCB,DJCB,fdb
US46137V6056,DJD,DJD,fdb
FR0010468983,LYMZ,LYMZ.DE,fdb
US06738C7781,DJP,DJP,fdb
US33740F6988,DJUL,DJUL,fdb
US33740F7143,DJUN,DJUN,fdb
US97717W3079,DLN,DLN,fdb
US97717W7609,DLS,DLS,fdb
US33740F7309,DMAY,DMAY,fdb
US00774Q1489,DMCY,,no_data
US26922A3471,DMDV,DMDV,fdb
US46436E7590,DMXF,DMXF,fdb
US97717W8441,DNL,DNL,fdb
US33740F8398,DNOV,DNOV,fdb
LU1437016543,DNRA,NRAM.PA,isin_search
US33740F6723,DOCT,DOCT,fdb
US74347B2354,DOG,DOG,fdb
US97717W7948,DOL,DOL,fdb
US97717W5058,DON,DON,fdb
US25460G1537,DPST,DPST,fdb
US25460G3285,DRIP,DRIP,fdb
US37954Y6243,DRIV,DRIV,fdb
US25459W7552,DRN,DRN,fdb
US26922A3885,DRSK,DRSK,fdb
US25460G4192,DRV,DRV,fdb
US33740F6806,DSEP,DSEP,fdb
US4642885705,DSI,DSI,fdb
US22542D6546,DSLVF,,no_data
US26922A3216,DSTL,DSTL,fdb
US26922B5012,DSTX,DSTX,fdb
FR0011607084,DSUS,DSUS.L,fdb
US97717W1099,DTD,DTD,fdb
US00162Q4780,DTEC,DTEC,fdb
US97717W8029,DTH,DTH,fdb
US74347G1765,DUG,DUG,fdb
US66538J2906,DUKH,DUKH,fdb
US92189H1023,DURA,DURA,fdb
US23908L2079,DUSA,DUSA,fdb
US25460E7379,DUSL,DUSL,fdb
US25461A1896,DUST,DUST,isin_search
US33741L2079,DVLU,DVLU,fdb
US33741L1089,DVOL,DVOL,fdb
US4642871689,DVY,DVY,fdb
US4642862936,DVYA,DVYA,fdb
US4642863199,DVYE,DVYE,fdb
US46138E8425,DWAS,DWAS,fdb
US00768Y4796,DWAW,DWAW,fdb
US23908L3069,DWLD,DWLD,fdb
US97717W7039,DWM,DWM,fdb
US97717Y7748,DWMF,DWMF,fdb
US00768Y5298,DWSH,DWSH,fdb
US00768Y4879,DWUS,DWUS,fdb
US78463X7729,DWX,DWX,fdb
LU0328473581,DX2K,DX2K.DE,fdb
US74347G3746,DXD,DXD,fdb
US97717W8516,DXJ,DXJ,fdb
LU0322251520,DXS3,DXS3.DE,fdb
LU0292101796,DXSD,,no_data
LU0292106753,DXSP,DXSP.DE,fdb
LU0290358653,DXSQ,,no_data
LU0321462870,DXST,XTC5.DE,isin_search
LU0321463258,DXSV,DXSV.DE,fdb
LU0321463506,DXSW,,no_data
US09290C1036,DYNF,DYNF,fdb
LU1104582231,E044,,no_data
LU0635178014,E127,E127.L,fdb
DE000ETF9017,E901,,no_data
